isbn,library_url,url_yn
0385333900,https://openlibrary.org/books/OL22861112M/Jailbird,1
0425134067,https://openlibrary.org/books/OL15543785M/Fates_Worse_than_Death,1
0312353766,https://openlibrary.org/books/OL3437294M/The_red_tent_Anita_Diamant.,1
0827230281,https://openlibrary.org/books/OL8170497M/Inside_the_Red_Tent_(Popular_Insights),1
0826415741,https://openlibrary.org/books/OL3293002M/Anita_Diamant's_The_red_tent,1
8478883975,https://openlibrary.org/books/OL13312238M/La_Tienda_Roja_The_Red_Tent,1
2070417948,https://openlibrary.org/books/OL22145119M/La_jeune_fille_à_la_perle,1
0674023854,https://openlibrary.org/books/OL7691863M/Iron_Kingdom,1
0786918144,https://openlibrary.org/books/OL6802559M/Downfall,1
0670886955,https://openlibrary.org/books/OL3627850M/Berlin,1
8466313591,https://openlibrary.org/books/OL9134044M/El_Azul_De_La_Virgen_the_Virgin_Blue,1
1400076196,https://openlibrary.org/books/OL17206520M/Saturday,1
068987409X,https://openlibrary.org/books/OL13638398M/I_love_Saturdays_y_domingos,1
0765340747,https://openlibrary.org/books/OL24216722M/The_Pillars_of_Creation,1
0451207149,https://openlibrary.org/books/OL7574418M/The_Pillars_of_the_Earth,1
0330332651,https://openlibrary.org/books/OL22483567M/A_dangerous_fortune.,1
0451208706,https://openlibrary.org/books/OL7574459M/The_Man_From_St._Petersburg,1
0451211472,https://openlibrary.org/books/OL7574534M/Night_Over_Water,1
0375760946,https://openlibrary.org/books/OL7427626M/The_Truth_About_the_Drug_Companies,1
0451213092,https://openlibrary.org/books/OL7574593M/On_Wings_of_Eagles,1
9580493510,https://openlibrary.org/books/OL13069640M/La_Verdad_Acerca_De_Las_Industrias_Farmaceuticas_the_Truth_About_the_Drug_Companies,1
0451219597,https://openlibrary.org/books/OL7574932M/Jackdaws,1
1405052716,https://openlibrary.org/books/OL8404482M/Whiteout,1
0451207521,https://openlibrary.org/books/OL22228550M/Jackdaws,1
1421508656,https://openlibrary.org/books/OL8490980M/Battle_Angel_Alita,1
1421504332,https://openlibrary.org/books/OL8490659M/Battle_Angel_Alita,1
2723439801,https://openlibrary.org/books/OL8933748M/Gunnm_Last_Order_tome_1,1
1556432461,https://openlibrary.org/books/OL998797M/Your_inner_physician_and_you,1
1400043468,https://openlibrary.org/books/OL3422947M/My_life_in_France,1
096573840X,https://openlibrary.org/books/OL23115638M/A_short_history_of_nearly_everything,1
0385663552,https://openlibrary.org/books/OL7441792M/A_Short_History_of_Nearly_Everything,1
0451210859,https://openlibrary.org/books/OL7574517M/The_Drawing_of_the_Three,1
034082977X,https://openlibrary.org/books/OL9624437M/The_Waste_Lands,1
0340829788,https://openlibrary.org/books/OL9664793M/Wizard_and_Glass_(Dark_Tower),1
0340829753,https://openlibrary.org/books/OL22068655M/The_gunslinger,1
0307264602,https://openlibrary.org/books/OL22739261M/The_handmaid's_tale,1
0435124099,https://openlibrary.org/books/OL7508152M/The_Handmaid's_Tale,1
0316769177,https://openlibrary.org/books/OL18290341M/The_catcher_in_the_rye,1
0553134329,https://openlibrary.org/books/OL7818229M/The_Catcher_In_The_Rye,1
0812034074,https://openlibrary.org/books/OL2855985M/J.D._Salinger's_Catcher_in_the_rye,1
0316769029,https://openlibrary.org/books/OL9696960M/Franny_and_Zooey,1
0316766941,https://openlibrary.org/books/OL9427446M/Raise_High_the_Roof_Beam_Carpenters_and_Seymour,1
0140237534,https://openlibrary.org/books/OL22334928M/For_Esmé_-_with_love_and_squalor,1
0060595183,https://openlibrary.org/books/OL7279505M/The_Doors_of_Perception_and_Heaven_and_Hell_(Perennial_Classics),1
0060929871,https://openlibrary.org/books/OL349156M/Brave_New_World,1
0060085495,https://openlibrary.org/books/OL3557558M/Island,1
006057058X,https://openlibrary.org/books/OL3694249M/The_perennial_philosophy,1
0824522524,https://openlibrary.org/books/OL20989620M/Huxley_and_God,1
0892817585,https://openlibrary.org/books/OL31734M/Moksha,1
1564781313,https://openlibrary.org/books/OL970638M/Point_counter_point,1
1566630185,https://openlibrary.org/books/OL1738643M/After_many_a_summer_dies_the_swan,1
0141183780,https://openlibrary.org/books/OL47570M/The_flame_trees_of_Thika,1
0307275558,https://openlibrary.org/books/OL24205099M/The_Devil_wears_Prada,1
0826453279,https://openlibrary.org/books/OL3551752M/Arundhati_Roy's_The_God_of_small_things,1
0743253973,https://openlibrary.org/books/OL7947671M/A_Separate_Peace,1
0374701849,no response found,0
0385333137,https://openlibrary.org/books/OL7439267M/Black_and_Blue,1
0375703063,https://openlibrary.org/books/OL7426230M/A_Virtuous_Woman,1
0425169693,https://openlibrary.org/books/OL7504370M/Here_on_Earth_(Oprah's_Book_Club),1
0375500723,https://openlibrary.org/books/OL7425820M/The_Heart_of_a_Woman,1
0140286276,https://openlibrary.org/books/OL7352320M/The_Deep_End_of_the_Ocean_(Oprah's_Book_Club),1
0618526412,https://openlibrary.org/books/OL7605642M/The_Heart_Is_a_Lonely_Hunter,1
0446678457,https://openlibrary.org/books/OL3585594M/Cane_River,1
0446672211,https://openlibrary.org/books/OL21587761M/Where_the_heart_is,1
0822550008,https://openlibrary.org/books/OL9463813M/Oprah_Winfrey_(Biography_(a_E)),1
0345439104,https://openlibrary.org/books/OL22016026M/Drowning_Ruth.,1
0743466527,https://openlibrary.org/books/OL7950666M/Fall_on_Your_Knees_(Oprah's_Book_Club),1
038079487X,https://openlibrary.org/books/OL16361250M/What_looks_like_crazy_on_an_ordinary_day--,1
0345443284,https://openlibrary.org/books/OL9842101M/While_I_Was_Gone,1
0671774670,https://openlibrary.org/books/OL24952216M/Mother_of_pearl,1
0425162443,https://openlibrary.org/books/OL14396294M/The_Rapture_of_Canaan,1
0140244824,https://openlibrary.org/books/OL22368071M/Songs_in_ordinary_time,1
037570504X,https://openlibrary.org/books/OL24935686M/Breath_eyes_memory,1
0385265700,https://openlibrary.org/books/OL24779018M/The_book_of_Ruth,1
0345435168,https://openlibrary.org/books/OL24215929M/Open_house,1
0316601950,https://openlibrary.org/books/OL24753960M/The_pilot's_wife,1
0375707972,https://openlibrary.org/books/OL7426434M/The_Reader_(Oprah's_Book_Club),1
0440235596,https://openlibrary.org/books/OL24727701M/Tara_Road,1
0375702709,https://openlibrary.org/books/OL18355022M/A_lesson_before_dying,1
0452280397,https://openlibrary.org/books/OL27931962M/Paradise,1
060630052X,https://openlibrary.org/books/OL7585051M/One_Hundred_Years_of_Solitude,1
0590956183,https://openlibrary.org/books/OL1011478M/The_treasure_hunt,1
0671021001,https://openlibrary.org/books/OL24958931M/She's_come_undone,1
0452282829,https://openlibrary.org/books/OL22859834M/We_were_the_Mulvaneys,1
0385720106,https://openlibrary.org/books/OL7441818M/A_Map_of_the_World,1
006019491X,https://openlibrary.org/books/OL15466453M/Daughter_of_fortune,1
0590956167,https://openlibrary.org/books/OL994244M/The_meanest_thing_to_say,1
0743272935,https://openlibrary.org/books/OL7948407M/The_Good_Earth,1
140003065X,https://openlibrary.org/books/OL8362636M/A_Fine_Balance,1
0590956175,https://openlibrary.org/books/OL994245M/The_best_way_to_play,1
0316284955,https://openlibrary.org/books/OL18386329M/White_oleander,1
0743262174,https://openlibrary.org/books/OL7947982M/Cry_the_Beloved_Country,1
0060740450,https://openlibrary.org/books/OL7280757M/One_Hundred_Years_of_Solitude,1
0452260116,https://openlibrary.org/books/OL27931971M/Song_of_Solomon,1
1417735988,https://openlibrary.org/books/OL11763236M/One_Hundred_Years_of_Solitude,1
0606349154,https://openlibrary.org/books/OL7585142M/One_Hundred_Years_of_Solitude_(Modern_Classics,1
0452282195,https://openlibrary.org/books/OL18343407M/The_Bluest_Eye,1
0060930535,https://openlibrary.org/books/OL18219020M/The_poisonwood_Bible,1
1417704748,https://openlibrary.org/books/OL11762733M/East_Of_Eden,1
9022530078,https://openlibrary.org/books/OL12800110M/Vergeef_Me,1
8878189650,https://openlibrary.org/books/OL13433030M/A_Sud_Delle_Nuvole,1
0061136905,https://openlibrary.org/books/OL17204573M/The_crusader,1
0684848236,https://openlibrary.org/books/OL23058606M/Ronald_Reagan,1
0142437808,https://openlibrary.org/books/OL3427232M/Ethan_Frome,1
0375757287,https://openlibrary.org/books/OL6796290M/Ethan_Frome,1
087580568X,https://openlibrary.org/books/OL785344M/A_son_at_the_front,1
1883011930,https://openlibrary.org/books/OL6792481M/Collected_stories_1891-1910,1
0684847558,https://openlibrary.org/books/OL7721959M/A_Backward_Glance,1
0791081265,https://openlibrary.org/books/OL3293316M/Edith_Wharton's_The_age_of_innocence,1
0007144350,https://openlibrary.org/books/OL22017707M/Collins_complete_works_of_Oscar_Wilde.,1
0394759842,https://openlibrary.org/books/OL2060656M/Oscar_Wilde,1
048641423X,https://openlibrary.org/books/OL6793489M/An_ideal_husband,1
0375751513,https://openlibrary.org/books/OL3382849M/The_picture_of_Dorian_Gray,1
014043089X,https://openlibrary.org/books/OL20735260M/De_profundis_and_other_writings,1
1590528603,https://openlibrary.org/books/OL8847962M/Sense_and_Sensuality,1
0142000701,https://openlibrary.org/books/OL3955107M/Travels_with_Charley,1
1883011019,https://openlibrary.org/books/OL1079604M/Novels_and_stories_1932-1937,1
0142000698,https://openlibrary.org/books/OL3955381M/The_pearl,1
0911903968,https://openlibrary.org/books/OL8318609M/The_Life_and_Times_of_Scrooge_McDuck,1
1888472405,https://openlibrary.org/books/OL8710775M/The_Life_and_Times_of_Scrooge_McDuck_Companion,1
1592241336,https://openlibrary.org/books/OL27290486M/The_Last_Christmas_of_Ebenezer_Scrooge_The_Sequel_to_A_Christmas_Carol,1
1888472421,https://openlibrary.org/books/OL23095844M/Walt_Disney's_Uncle_Scrooge.,1
0767916220,https://openlibrary.org/books/OL3686590M/A_Christmas_story,1
0307989135,https://openlibrary.org/books/OL9792443M/The_Christmas_Story,1
0763631205,https://openlibrary.org/books/OL3432089M/A_Christmas_carol,1
1580495796,https://openlibrary.org/books/OL26334758M/A_Christmas_carol,1
0393051587,https://openlibrary.org/books/OL3684001M/The_annotated_Christmas_carol,1
0762408480,https://openlibrary.org/books/OL6801135M/A_Christmas_carol,1
037575914X,https://openlibrary.org/books/OL3951097M/Little_Dorrit,1
0140439056,https://openlibrary.org/books/OL3324012M/A_Christmas_carol_and_other_Christmas_writings,1
0684865378,https://openlibrary.org/books/OL48061M/The_life_of_Our_Lord,1
0321107217,https://openlibrary.org/books/OL10459781M/Hard_Times_(A_Longman_Cultural_Edition),1
0385517238,https://openlibrary.org/books/OL24210731M/The_innocent_man,1
0385339682,no response found,0
0099468190,no response found,0
0440234743,https://openlibrary.org/books/OL16185711M/The_testament,1
0385339607,https://openlibrary.org/books/OL26338680M/The_rainmaker,1
0385339100,no response found,0
0385339097,https://openlibrary.org/books/OL7439460M/The_Street_Lawyer,1
0385339593,https://openlibrary.org/books/OL7439480M/The_Summons,1
0385339674,https://openlibrary.org/books/OL7439483M/The_Brethren,1
0385339666,https://openlibrary.org/books/OL26337689M/The_Chamber,1
0385339658,https://openlibrary.org/books/OL26332596M/The_king_of_torts,1
0099481685,https://openlibrary.org/books/OL7318929M/Skipping_Christmas,1
0582418275,https://openlibrary.org/books/OL18394938M/The_firm,1
0385339089,https://openlibrary.org/books/OL3433820M/The_client,1
0385337930,https://openlibrary.org/books/OL7439419M/A_Painted_House,1
0739342770,https://openlibrary.org/books/OL7915156M/The_Summons_The_Brethren,1
0385335970,https://openlibrary.org/books/OL7439363M/Dragonfly_in_Amber,1
0380809060,https://openlibrary.org/books/OL43205M/The_Great_Book_of_Amber,1
0141009829,https://openlibrary.org/books/OL19047514M/Forever_Amber,1
0439071712,https://openlibrary.org/books/OL24229430M/Amber_Brown_is_green_with_envy,1
0142406198,https://openlibrary.org/books/OL7360836M/Amber_Brown_Is_Not_A_Crayon_(Amber_Brown),1
0786937424,https://openlibrary.org/books/OL8144469M/Amber_and_Ashes_(Dragonlance_The_Dark_Disciple_Vol._1),1
0747411875,https://openlibrary.org/books/OL7960996M/Dark_Tower,1
0763628107,https://openlibrary.org/books/OL17945203M/The_dragon's_eye,1
0441013724,no response found,0
1840466421,https://openlibrary.org/books/OL8915966M/Eye_of_the_Dragon,1
997165217X,https://openlibrary.org/books/OL21490916M/An_eye_for_the_dragon,1
0671876090,https://openlibrary.org/books/OL7667215M/Dragon's_Eye,1
1568495714,https://openlibrary.org/books/OL8689612M/The_Stand,1
0688093388,https://openlibrary.org/books/OL2217791M/Stand_back_said_the_elephant_I'm_going_to_sneeze!,1
0452011469,https://openlibrary.org/books/OL1112927M/Here_I_stand,1
0345428684,https://openlibrary.org/books/OL3281951M/Enemy_lines_II,1
3404134117,https://openlibrary.org/books/OL21823387M/The_Stand.,1
0385516487,https://openlibrary.org/books/OL3421116M/'Salem's_Lot,1
0743536967,https://openlibrary.org/books/OL26764113M/'Salem's_Lot,1
0965772411,no response found,0
0905712609,https://openlibrary.org/books/OL24219565M/The_Shining_'Salem's_Lot_Night_Shift_Carrie,1
0517219026,https://openlibrary.org/books/OL7681507M/Stephen_King_Three_Complete_Novels,1
0451150651,https://openlibrary.org/books/OL20938892M/'Salem's_Lot,1
0451092317,https://openlibrary.org/books/OL7570737M/Salem's_Lot,1
0340770538,no response found,0
8497931025,https://openlibrary.org/books/OL9155012M/El_misterio_de_Salem's_Lot,1
0141187425,https://openlibrary.org/books/OL7359229M/Orientalism_(Penguin_Modern_Classics),1
158567835X,https://openlibrary.org/books/OL17208384M/Dangerous_knowledge,1
0719045789,https://openlibrary.org/books/OL1117287M/Orientalism,1
1591024846,https://openlibrary.org/books/OL17962768M/Defending_the_West,1
0618101365,https://openlibrary.org/books/OL7603671M/Interpreter_of_Maladies,1
0195300920,https://openlibrary.org/books/OL3416809M/The_faiths_of_the_founding_fathers,1
0385734247,https://openlibrary.org/books/OL7442060M/Sisterhood_of_the_Traveling_Pants_Second_Summer_of_the_Sisterhood_Girls_in_Pants_(3_Book_Set),1
0553375938,https://openlibrary.org/books/OL7826368M/Girls_in_Pants_The_Third_Summer_of_the_Sisterhood_(Sisterhood_3),1
0385729367,https://openlibrary.org/books/OL18934565M/Forever_in_blue,1
0385731051,https://openlibrary.org/books/OL17626383M/The_second_summer_of_the_sisterhood,1
0375823026,https://openlibrary.org/books/OL3577422M/Junie_B._first_grader,1
0452284236,https://openlibrary.org/books/OL26224448M/Nineteen_eighty-four,1
0151010269,https://openlibrary.org/books/OL26497359M/Animal_Farm_1984,1
0451519841,https://openlibrary.org/books/OL7576829M/1984,1
0451516753,https://openlibrary.org/books/OL7576669M/1984,1
1421808323,https://openlibrary.org/books/OL8491447M/1984,1
0060776099,https://openlibrary.org/books/OL7281510M/Brave_New_World_and_Brave_New_World_Revisited,1
0060535261,https://openlibrary.org/books/OL3301586M/Brave_new_world,1
0060898526,https://openlibrary.org/books/OL7283820M/Brave_New_World_Revisited_(P.S.),1
0060850523,https://openlibrary.org/books/OL26498498M/Brave_New_World,1
1594201048,https://openlibrary.org/books/OL8875951M/Andrew_Carnegie,1
0375413316,https://openlibrary.org/books/OL3970138M/The_Cairo_trilogy,1
0552995800,https://openlibrary.org/books/OL7816162M/Palace_Walk,1
0385264739,https://openlibrary.org/books/OL22860033M/Children_of_the_alley,1
0552995827,https://openlibrary.org/books/OL27922597M/Tomorrow's_World_The_Last_Frontier,1
0552995819,https://openlibrary.org/books/OL22117371M/Palace_of_desire,1
0385499094,https://openlibrary.org/books/OL20763635M/Akhenaten_dweller_in_truth,1
0385423330,https://openlibrary.org/books/OL1421198M/Adrift_on_the_Nile,1
0385264763,https://openlibrary.org/books/OL1548026M/Midaq_Alley,1
0385469012,https://openlibrary.org/books/OL22149380M/Arabian_nights_and_days,1
0385423357,https://openlibrary.org/books/OL1112447M/The_harafish,1
0385499221,https://openlibrary.org/books/OL17596681M/The_day_the_leader_was_killed,1
0671662341,https://openlibrary.org/books/OL7661455M/Anne_Frank_Remembered,1
0385508476,https://openlibrary.org/books/OL3702666M/The_diary_of_Anne_Frank,1
082221718X,https://openlibrary.org/books/OL13628341M/The_diary_of_Anne_Frank,1
0380732548,https://openlibrary.org/books/OL6804940M/Anne_Frank,1
0822011085,https://openlibrary.org/books/OL13589449M/A_raisin_in_the_sun,1
0446528056,https://openlibrary.org/books/OL20932647M/A_Bend_in_the_Road,1
0156004801,https://openlibrary.org/books/OL981725M/All_the_king's_men,1
0822001462,no response found,0
0820320978,https://openlibrary.org/books/OL44533M/Robert_Penn_Warren's_All_the_king's_men,1
1579547699,https://openlibrary.org/books/OL8758170M/Men's_Health,1
0393316041,https://openlibrary.org/books/OL7453403M/Surely_You're_Joking_Mr._Feynman!_(Adventures_of_a_Curious_Character),1
0201500647,no response found,0
0805390456,https://openlibrary.org/books/OL7934664M/The_Feynman_Lectures_on_Physics_including_Feynman's_Tips_on_Physics,1
0393320928,https://openlibrary.org/books/OL7453736M/What_Do_You_Care_What_Other_People_Think,1
0738206369,https://openlibrary.org/books/OL3391618M/Perfectly_reasonable_deviations_from_the_beaten_track,1
0691024170,https://openlibrary.org/books/OL15513291M/QED.,1
0465023924,https://openlibrary.org/books/OL7593388M/Six_Easy_Pieces,1
0785990232,https://openlibrary.org/books/OL8104209M/Kiffe_Kiffe_Demain,1
0393061434,https://openlibrary.org/books/OL17205556M/iWoz,1
5559608475,https://openlibrary.org/books/OL9045352M/Jack,1
0865475873,https://openlibrary.org/books/OL22550722M/Cradle_to_Cradle,1
0446609404,https://openlibrary.org/books/OL20381942M/Cradle_and_all,1
0807847232,https://openlibrary.org/books/OL696755M/The_creation_of_the_American_Republic_1776-1787,1
0393058263,https://openlibrary.org/books/OL21054968M/Power_faith_and_fantasy,1
0226817415,https://openlibrary.org/books/OL3417830M/From_counterculture_to_cyberculture,1
0521290600,https://openlibrary.org/books/OL7735731M/Problems_of_the_Self,1
0521286913,https://openlibrary.org/books/OL7735547M/Moral_Luck,1
067426858X,https://openlibrary.org/books/OL2860683M/Ethics_and_the_limits_of_philosophy,1
1880393336,https://openlibrary.org/books/OL383984M/Plato_on_rhetoric_and_language,1
1401302467,https://openlibrary.org/books/OL8367956M/I_SHOULDN'T_EVEN_BE_DOING_THIS!,1
039332429X,no response found,0
1903252040,https://openlibrary.org/books/OL8767443M/The_Elephant_War,1
0370307127,https://openlibrary.org/books/OL22290267M/A_likely_lad,1
0143039091,https://openlibrary.org/books/OL3312174M/The_wind_in_the_willows,1
0679436340,https://openlibrary.org/books/OL24746224M/The_Everyman_anthology_of_poetry_for_children,1
0460876015,https://openlibrary.org/books/OL7592766M/Holiday_Romance_and_Other_Writings_for_Children,1
0226876802,https://openlibrary.org/books/OL21350637M/Ideas_have_consequences,1
0300106645,https://openlibrary.org/books/OL3407852M/Manliness,1
1575440849,no response found,0
0142000272,https://openlibrary.org/books/OL18389479M/Anna_Karenina,1
186207593X,https://openlibrary.org/books/OL8632529M/The_Idiot,1
0099922800,https://openlibrary.org/books/OL7320166M/The_Brothers_Karamazov,1
0553381008,https://openlibrary.org/books/OL24754658M/Stories,1
1570754365,https://openlibrary.org/books/OL8698798M/Mother_Maria_Skobtsova,1
0140446427,https://openlibrary.org/books/OL22384745M/What_is_art,1
140003292X,https://openlibrary.org/books/OL24328050M/Complete_short_novels,1
0375719016,https://openlibrary.org/books/OL7426709M/The_Double_and_The_Gambler,1
0375719008,https://openlibrary.org/books/OL7426708M/The_Adolescent,1
0007162995,https://openlibrary.org/books/OL7262828M/If_I_Die_in_a_Combat_Zone,1
0586087990,https://openlibrary.org/books/OL7883505M/If_I_die_in_a_combat_zone,1
0425170349,https://openlibrary.org/books/OL24929905M/Rainbow_Six,1
0385471475,https://openlibrary.org/books/OL1412130M/Child_of_war_woman_of_peace,1
0452271681,https://openlibrary.org/books/OL17135829M/When_heaven_and_earth_changed_places,1
0452264170,https://openlibrary.org/books/OL2194688M/When_heaven_and_earth_changed_places,1
0295979844,https://openlibrary.org/books/OL9378320M/Philip_Vera_Cruz,1
0385337817,https://openlibrary.org/books/OL3318587M/Coming_of_age_in_Mississippi,1
0743267745,https://openlibrary.org/books/OL3424692M/I'm_too_young_to_be_seventy,1
0500050961,https://openlibrary.org/books/OL391529M/The_seventy_wonders_of_the_ancient_world,1
0553587153,https://openlibrary.org/books/OL23034137M/Seventy-seven_clocks,1
0142003344,https://openlibrary.org/books/OL17257109M/The_blank_slate,1
0753810255,https://openlibrary.org/books/OL22050768M/Words_and_Rules,1
0140244913,https://openlibrary.org/books/OL7351111M/How_the_Mind_Works_(Penguin_Press_Science),1
0060958332,https://openlibrary.org/books/OL17013665M/The_language_instinct,1
0262660733,https://openlibrary.org/books/OL9619651M/Learnability_and_Cognition,1
0393327345,https://openlibrary.org/books/OL23292542M/Fight_Club,1
0596006799,https://openlibrary.org/books/OL3327682M/BSD_hacks,1
0201061961,https://openlibrary.org/books/OL2045759M/The_Design_and_implementation_of_the_4.3BSD_UNIX_operating_system,1
0061094226,https://openlibrary.org/books/OL17178276M/Choke,1
0312315325,https://openlibrary.org/books/OL3305669M/Choke_point,1
0142437883,https://openlibrary.org/books/OL3322249M/The_aleph_(including_the_prose_fictions_from_The_Maker),1
9500425998,https://openlibrary.org/books/OL12953810M/El_Aleph,1
0141439831,https://openlibrary.org/books/OL26176902M/Vanity_Fair_(Penguin_Classics),1
1593080719,https://openlibrary.org/books/OL3697764M/Vanity_fair,1
0140620850,https://openlibrary.org/books/OL22570054M/Vanity_Fair,1
1401207928,https://openlibrary.org/books/OL23277389M/V_for_Vendetta,1
1598120174,https://openlibrary.org/books/OL9325115M/Official_Nintendo_Power_FINAL_FANTASY_V_ADVANCE_Player's_Guide,1
2020418770,https://openlibrary.org/books/OL8835050M/V.,1
1416500529,https://openlibrary.org/books/OL8456522M/Girl_in_the_Shadows,1
1416516999,https://openlibrary.org/books/OL8456892M/V_for_Vendetta,1
0671010050,https://openlibrary.org/books/OL22584570M/Heaven,1
0099532514,https://openlibrary.org/books/OL22457040M/Slow_learner,1
0820328073,https://openlibrary.org/books/OL9486609M/A_Gravity's_Rainbow_Companion,1
0141187581,https://openlibrary.org/books/OL7359242M/Casino_Royale_(Penguin_Modern_Classics),1
1840238437,https://openlibrary.org/books/OL8914533M/James_Bond,1
0060838728,https://openlibrary.org/books/OL24201314M/Bel_canto,1
0826414532,https://openlibrary.org/books/OL3706840M/The_guerilla_film_makers_movie_blueprint,1
1894925025,https://openlibrary.org/books/OL8724337M/Minimanual_of_the_Urban_Guerilla,1
1590596242,https://openlibrary.org/books/OL8848855M/The_Career_Programmer,1
0330487140,https://openlibrary.org/books/OL9826685M/A_Bend_in_the_River,1
0375708340,https://openlibrary.org/books/OL7426455M/The_Middle_Passage,1
0330487191,https://openlibrary.org/books/OL9417845M/A_House_for_Mr.Biswas,1
0375707271,no response found,0
0330487108,https://openlibrary.org/books/OL16419074M/The_mimic_men,1
037570728X,https://openlibrary.org/books/OL7426414M/Half_a_Life,1
0140188266,https://openlibrary.org/books/OL719586M/North_of_south,1
0330487159,https://openlibrary.org/books/OL9803386M/The_Enigma_of_Arrival,1
1403904561,https://openlibrary.org/books/OL3686400M/V.S._Naipaul,1
0140236236,no response found,0
0806132299,https://openlibrary.org/books/OL49745M/Regeneration_through_violence,1
0756403456,https://openlibrary.org/books/OL7993603M/Regeneration_(Species_Imperative_3),1
0670869295,https://openlibrary.org/books/OL738800M/The_Regeneration_trilogy,1
0140236287,https://openlibrary.org/books/OL7350882M/The_Ghost_Road,1
0552997773,https://openlibrary.org/books/OL7816243M/The_Sparrow,1
1423101685,https://openlibrary.org/books/OL8493305M/Age_of_Bronze_(Pirates_of_the_Caribbean_Jack_Sparrow),1
1423100611,https://openlibrary.org/books/OL17943589M/The_Sword_of_Cortés,1
1423100204,https://openlibrary.org/books/OL8493256M/Pirates_of_the_Caribbean_Jack_Sparrow_3_The_Pirate_Chase_(Pirates_of_the_Caribbean_Jack_Sparrow),1
1423100190,https://openlibrary.org/books/OL8493255M/Pirates_of_the_Caribbean_Jack_Sparrow_2_The_Siren_Song_(Pirates_of_the_Caribbean_Jack_Sparrow),1
1423100182,https://openlibrary.org/books/OL24767033M/Pirates_of_the_Caribbean_Jack_Sparrow,1
0141439610,https://openlibrary.org/books/OL3701475M/The_woman_in_white,1
0486440966,https://openlibrary.org/books/OL3311089M/The_woman_in_white,1
1551116448,https://openlibrary.org/books/OL8551506M/The_Woman_in_White_(1860),1
1593082800,https://openlibrary.org/books/OL8870292M/The_Woman_in_White_(Barnes_Noble_Classics_Series)_(Barnes_Noble_Classics),1
0007136587,no response found,0
0393060411,https://openlibrary.org/books/OL24199286M/The_9_11_Commission_report,1
0618260307,https://openlibrary.org/books/OL7604539M/The_Hobbit,1
0007137273,https://openlibrary.org/books/OL9216764M/The_Annotated_Hobbit,1
0618009345,https://openlibrary.org/books/OL40769M/Poems_from_The_hobbit,1
1594130051,https://openlibrary.org/books/OL8875466M/The_Hobbit,1
0261103288,https://openlibrary.org/books/OL9786619M/The_hobbit,1
0486402185,https://openlibrary.org/books/OL7637652M/Ruthless_Rhymes_for_Heartless_Homes_and_More_Ruthless_Rhymes_(Hilarious_Stories),1
0872864286,https://openlibrary.org/books/OL3680911M/The_essential_Neruda,1
0143039962,https://openlibrary.org/books/OL22765116M/Twenty_love_poems_and_a_song_of_despair,1
1400001447,https://openlibrary.org/books/OL8361675M/Veinte_poemas_de_amor_y_una_cancion_desesperada._Cien_sonetos_de_amor.,1
0374529604,https://openlibrary.org/books/OL7424602M/The_Poetry_of_Pablo_Neruda,1
0786881488,https://openlibrary.org/books/OL289518M/Love,1
028564811X,https://openlibrary.org/books/OL10292793M/Memoirs_(Condor_Books),1
0375724370,https://openlibrary.org/books/OL24238293M/Anil's_ghost,1
0747572607,https://openlibrary.org/books/OL7962580M/The_Collected_Works_of_Billy_the_Kid,1
0330281720,https://openlibrary.org/books/OL10488539M/Running_in_the_Family_(Picador_Books),1
0312287445,https://openlibrary.org/books/OL9393442M/Waiting_for_My_Cats_to_Die,1
0374506841,https://openlibrary.org/books/OL7423970M/Narcissus_and_Goldmund,1
0720608724,https://openlibrary.org/books/OL7861465M/Narcissus_and_Goldmund,1
1888297018,https://openlibrary.org/books/OL565650M/Edward_Lear's_book_of_nonsense,1
0312940688,https://openlibrary.org/books/OL9593849M/A_Sparrow_Falls,1
1400033853,https://openlibrary.org/books/OL8362770M/Providence_of_a_Sparrow,1
0786811056,https://openlibrary.org/books/OL24369812M/Sparrow_Hawk_Red,1
0684850273,https://openlibrary.org/books/OL7722060M/The_FALL_OF_A_SPARROW,1
0764202537,https://openlibrary.org/books/OL8039504M/The_Bluebird_and_the_Sparrow,1
0142302090,https://openlibrary.org/books/OL7360506M/Journey_of_the_Sparrows,1
1416903275,https://openlibrary.org/books/OL23271097M/Aleutian_sparrow,1
1590171241,https://openlibrary.org/books/OL3295997M/An_episode_of_sparrows,1
0140442723,https://openlibrary.org/books/OL7355186M/Li_Po_and_Tu_Fu,1
9573321742,https://openlibrary.org/books/OL23047356M/混血王子的背叛,1
9573318318,https://openlibrary.org/books/OL23036943M/哈利波特-鳳凰會的密令,1
093244055X,https://openlibrary.org/books/OL2224642M/Five_Tʻang_poets,1
0007204469,https://openlibrary.org/books/OL7264067M/Tropic_of_Cancer_(Harper_Perennial_Modern_Classics),1
0060970618,https://openlibrary.org/books/OL2740351M/The_end_of_obscenity,1
0394832205,https://openlibrary.org/books/OL20524489M/Juniper,1
1880823195,https://openlibrary.org/books/OL8680076M/The_Long_Road_Back_A_Survivors_Guide_to_Anorexia,1
1931541744,https://openlibrary.org/books/OL8803898M/The_Road_Back,1
1593080115,https://openlibrary.org/books/OL8870127M/Robinson_Crusoe_(Barnes_Noble_Classics_Series)_(B_N_Classics),1
0684813211,https://openlibrary.org/books/OL19682892M/Achilles_in_Vietnam,1
